medal_id,country_medal,city,discipline_title,participant_type,event_gender,medal_type
m18637,China,beijing,Table Tennis,Athlete,Men,GOLD
m18638,China,beijing,Table Tennis,Athlete,Men,SILVER
m18639,China,beijing,Table Tennis,Athlete,Men,SILVER
m18640,China,beijing,Table Tennis,Athlete,Men,BRONZE
m18641,China,beijing,Table Tennis,Athlete,Men,BRONZE
m18642,China,beijing,Table Tennis,GameTeam,Men,GOLD
m18643,China,beijing,Table Tennis,GameTeam,Men,GOLD
m18644,China,london,Table Tennis,Athlete,Men,SILVER
m18645,China,london,Table Tennis,Athlete,Men,SILVER
m18646,China,london,Table Tennis,Athlete,Men,BRONZE
m18647,China,london,Table Tennis,Athlete,Men,BRONZE
m18648,China,london,Table Tennis,GameTeam,Women,GOLD
m18649,China,london,Table Tennis,GameTeam,Women,SILVER
m18650,China,rio,Table Tennis,Athlete,Women,BRONZE
m18651,China,rio,Table Tennis,Athlete,Men,GOLD
m18652,China,rio,Table Tennis,Athlete,Men,SILVER
m18653,China,rio,Table Tennis,Athlete,Men,BRONZE
m18654,China,rio,Table Tennis,GameTeam,Women,GOLD
m18655,China,rio,Table Tennis,GameTeam,Women,GOLD
m18656,China,seoul,Table Tennis,Athlete,Women,SILVER
m18657,China,seoul,Table Tennis,Athlete,Women,SILVER
m18658,China,seoul,Table Tennis,GameTeam,Women,BRONZE
m18659,China,seoul,Table Tennis,GameTeam,Women,BRONZE
m18660,China,seoul,Table Tennis,GameTeam,Men,GOLD
m18661,China,seoul,Table Tennis,Athlete,Men,GOLD
m18662,China,seoul,Table Tennis,GameTeam,Men,SILVER
m18663,China,sydney,Table Tennis,GameTeam,Men,SILVER
m18664,China,sydney,Table Tennis,Athlete,Men,BRONZE
m18665,China,sydney,Table Tennis,GameTeam,Men,BRONZE
m18666,China,sydney,Table Tennis,Athlete,Women,GOLD
m18667,China,sydney,Table Tennis,GameTeam,Women,GOLD
m18668,China,sydney,Table Tennis,GameTeam,Women,SILVER
m18669,China,sydney,Table Tennis,Athlete,Women,SILVER
m18670,China,sydney,Table Tennis,GameTeam,Women,BRONZE
m18671,China,sydney,Table Tennis,Athlete,Women,BRONZE
m18672,China,sydney,Table Tennis,GameTeam,Women,GOLD
m18673,China,sydney,Table Tennis,GameTeam,Women,SILVER
m18674,China,sydney,Table Tennis,GameTeam,Women,BRONZE
m18675,China,tokyo,Table Tennis,Athlete,Men,GOLD
m18676,China,tokyo,Table Tennis,Athlete,Men,SILVER
m18677,China,tokyo,Table Tennis,GameTeam,Men,BRONZE
m18678,China,tokyo,Table Tennis,GameTeam,Men,GOLD
m18679,China,tokyo,Table Tennis,Athlete,Men,GOLD
m18680,China,tokyo,Table Tennis,Athlete,Men,SILVER
m18681,China,tokyo,Table Tennis,GameTeam,Men,SILVER
m18682,China,tokyo,Table Tennis,GameTeam,Men,BRONZE
m18683,South Korea,athens,Table Tennis,GameTeam,Men,BRONZE
m18684,South Korea,athens,Table Tennis,GameTeam,Men,BRONZE
m18685,South Korea,athens,Table Tennis,Athlete,Men,BRONZE
m18686,South Korea,athens,Table Tennis,Athlete,Women,GOLD
m18687,South Korea,atlanta,Table Tennis,GameTeam,Women,GOLD
m18688,South Korea,atlanta,Table Tennis,GameTeam,Women,SILVER
m18689,South Korea,atlanta,Table Tennis,GameTeam,Women,SILVER
m18690,South Korea,atlanta,Table Tennis,GameTeam,Women,BRONZE
m18691,South Korea,barcelona,Table Tennis,GameTeam,Women,BRONZE
m18692,South Korea,barcelona,Table Tennis,GameTeam,Women,BRONZE
m18693,South Korea,barcelona,Table Tennis,GameTeam,Women,BRONZE
m18694,South Korea,barcelona,Table Tennis,GameTeam,Women,GOLD
m18695,South Korea,barcelona,Table Tennis,Athlete,Women,SILVER
m18696,South Korea,barcelona,Table Tennis,GameTeam,Women,BRONZE
m18697,South Korea,barcelona,Table Tennis,GameTeam,Women,BRONZE
m18698,South Korea,barcelona,Table Tennis,Athlete,Men,GOLD
m18699,South Korea,beijing,Table Tennis,GameTeam,Men,SILVER
m18700,South Korea,beijing,Table Tennis,GameTeam,Men,BRONZE
m18701,South Korea,london,Table Tennis,GameTeam,Men,BRONZE
m18702,South Korea,seoul,Table Tennis,GameTeam,Men,GOLD
m18703,South Korea,seoul,Table Tennis,GameTeam,Men,GOLD
m18704,South Korea,seoul,Table Tennis,Athlete,Men,SILVER
m18705,South Korea,seoul,Table Tennis,GameTeam,Men,SILVER
m18706,South Korea,seoul,Table Tennis,Athlete,Men,BRONZE
m18707,South Korea,seoul,Table Tennis,GameTeam,Men,BRONZE
m18708,South Korea,sydney,Table Tennis,GameTeam,Men,GOLD
m18709,South Korea,sydney,Table Tennis,GameTeam,Men,SILVER
m18710,Singapore,beijing,Table Tennis,GameTeam,Men,BRONZE
m18711,Singapore,london,Table Tennis,Athlete,Women,GOLD
m18712,Singapore,london,Table Tennis,GameTeam,Women,SILVER
m18713,Sweden,barcelona,Table Tennis,Athlete,Women,BRONZE
m18714,Sweden,seoul,Table Tennis,Athlete,Women,GOLD
m18715,Sweden,sydney,Table Tennis,Athlete,Women,GOLD
m18716,Montenegro,seoul,Table Tennis,GameTeam,Women,SILVER
m18717,Montenegro,seoul,Table Tennis,GameTeam,Women,SILVER
m18718,Montenegro,seoul,Table Tennis,GameTeam,Women,BRONZE
m18719,Montenegro,seoul,Table Tennis,GameTeam,Women,BRONZE
m18720,Afghanistan,beijing,Taekwondo,Athlete,Men,GOLD
m18721,Afghanistan,london,Taekwondo,Athlete,Men,SILVER
m18722,Argentina,london,Taekwondo,Athlete,Men,BRONZE
m18723,Australia,sydney,Taekwondo,Athlete,Men,BRONZE
m18724,Australia,sydney,Taekwondo,Athlete,Men,BRONZE
m18725,Azerbaijan,rio,Taekwondo,Athlete,Men,GOLD
m18726,Azerbaijan,rio,Taekwondo,Athlete,Men,SILVER
m18727,Azerbaijan,rio,Taekwondo,Athlete,Men,BRONZE
m18728,Brazil,beijing,Taekwondo,Athlete,Men,BRONZE
m18729,Brazil,rio,Taekwondo,Athlete,Men,GOLD
m18730,Canada,beijing,Taekwondo,Athlete,Women,SILVER
m18731,Canada,sydney,Taekwondo,Athlete,Women,BRONZE
m18732,Taiwan,athens,Taekwondo,Athlete,Women,BRONZE
m18733,Taiwan,athens,Taekwondo,Athlete,Women,GOLD
m18734,Taiwan,athens,Taekwondo,Athlete,Women,SILVER
m18735,Taiwan,beijing,Taekwondo,Athlete,Women,BRONZE
m18736,Taiwan,beijing,Taekwondo,Athlete,Women,BRONZE
m18737,Taiwan,london,Taekwondo,Athlete,Women,BRONZE
m18738,Taiwan,sydney,Taekwondo,Athlete,Women,GOLD
m18739,Taiwan,sydney,Taekwondo,Athlete,Women,SILVER
m18740,Taiwan,tokyo,Taekwondo,Athlete,Women,BRONZE
m18741,Colombia,london,Taekwondo,Athlete,Men,BRONZE
m18742,Croatia,beijing,Taekwondo,Athlete,Men,SILVER
m18743,Croatia,beijing,Taekwondo,Athlete,Men,BRONZE
m18744,Croatia,london,Taekwondo,Athlete,Men,GOLD
m18745,Croatia,tokyo,Taekwondo,Athlete,Women,SILVER
m18746,Croatia,tokyo,Taekwondo,Athlete,Women,GOLD
m18747,Cuba,athens,Taekwondo,Athlete,Women,BRONZE
m18748,Cuba,beijing,Taekwondo,Athlete,Women,BRONZE
m18749,Cuba,london,Taekwondo,Athlete,Men,GOLD
m18750,Cuba,sydney,Taekwondo,Athlete,Men,SILVER
m18751,Cuba,sydney,Taekwondo,Athlete,Men,BRONZE
m18752,Cuba,tokyo,Taekwondo,Athlete,Men,BRONZE
m18753,Dominican Republic,beijing,Taekwondo,Athlete,Men,GOLD
m18754,Dominican Republic,rio,Taekwondo,Athlete,Men,SILVER
m18755,Egypt,athens,Taekwondo,Athlete,Men,BRONZE
m18756,Egypt,rio,Taekwondo,Athlete,Men,BRONZE
m18757,Egypt,tokyo,Taekwondo,Athlete,Men,GOLD
m18758,Egypt,tokyo,Taekwondo,Athlete,Men,SILVER
m18759,France,athens,Taekwondo,Athlete,Men,BRONZE
m18760,France,athens,Taekwondo,Athlete,Men,BRONZE
m18761,France,beijing,Taekwondo,Athlete,Men,GOLD
m18762,France,london,Taekwondo,Athlete,Men,SILVER
m18763,France,london,Taekwondo,Athlete,Men,BRONZE
m18764,France,rio,Taekwondo,Athlete,Men,BRONZE
m18765,France,sydney,Taekwondo,Athlete,Women,GOLD
m18766,France,tokyo,Taekwondo,Athlete,Women,SILVER
m18767,Gabon,london,Taekwondo,Athlete,Women,BRONZE
m18768,Germany,london,Taekwondo,Athlete,Women,BRONZE
m18769,Germany,sydney,Taekwondo,Athlete,Women,GOLD
m18770,United Kingdom,beijing,Taekwondo,Athlete,Women,SILVER
m18771,United Kingdom,london,Taekwondo,Athlete,Women,BRONZE
m18772,United Kingdom,london,Taekwondo,Athlete,Women,BRONZE
m18773,United Kingdom,rio,Taekwondo,Athlete,Women,GOLD
m18774,United Kingdom,rio,Taekwondo,Athlete,Women,SILVER
m18775,United Kingdom,rio,Taekwondo,Athlete,Women,BRONZE
m18776,United Kingdom,tokyo,Taekwondo,Athlete,Women,BRONZE
m18777,United Kingdom,tokyo,Taekwondo,Athlete,Women,GOLD
m18778,United Kingdom,tokyo,Taekwondo,Athlete,Women,SILVER
m18779,Greece,athens,Taekwondo,Athlete,Women,BRONZE
m18780,Greece,athens,Taekwondo,Athlete,Women,BRONZE
m18781,Greece,beijing,Taekwondo,Athlete,Men,GOLD
m18782,Greece,sydney,Taekwondo,Athlete,Men,SILVER
m18783,Iran,athens,Taekwondo,Athlete,Men,BRONZE
m18784,Iran,athens,Taekwondo,Athlete,Men,BRONZE
m18785,Iran,beijing,Taekwondo,Athlete,Men,GOLD
m18786,Iran,london,Taekwondo,Athlete,Men,SILVER
m18787,Iran,rio,Taekwondo,Athlete,Men,BRONZE
m18788,Iran,sydney,Taekwondo,Athlete,Men,BRONZE
m18789,Israel,tokyo,Taekwondo,Athlete,Men,GOLD
m18790,Italy,beijing,Taekwondo,Athlete,Men,SILVER
m18791,Italy,london,Taekwondo,Athlete,Men,BRONZE
m18792,Italy,london,Taekwondo,Athlete,Men,BRONZE
m18793,Italy,tokyo,Taekwondo,Athlete,Men,GOLD
m18794,Japan,sydney,Taekwondo,Athlete,Men,SILVER
m18795,Jordan,rio,Taekwondo,Athlete,Men,BRONZE
m18796,Jordan,tokyo,Taekwondo,Athlete,Men,BRONZE
m18797,Kazakhstan,beijing,Taekwondo,Athlete,Women,GOLD
m18798,Mexico,athens,Taekwondo,Athlete,Women,SILVER
m18799,Mexico,athens,Taekwondo,Athlete,Women,BRONZE
m18800,Mexico,beijing,Taekwondo,Athlete,Women,BRONZE
m18801,Mexico,beijing,Taekwondo,Athlete,Women,GOLD
m18802,Mexico,london,Taekwondo,Athlete,Women,SILVER
m18803,Mexico,rio,Taekwondo,Athlete,Women,BRONZE
m18804,Mexico,sydney,Taekwondo,Athlete,Women,BRONZE
m18805,Niger,rio,Taekwondo,Athlete,Women,GOLD
m18806,Nigeria,beijing,Taekwondo,Athlete,Women,SILVER
m18807,North Macedonia,tokyo,Taekwondo,Athlete,Women,BRONZE
m18808,Norway,beijing,Taekwondo,Athlete,Women,BRONZE
m18809,Norway,sydney,Taekwondo,Athlete,Women,GOLD
m18810,China,athens,Taekwondo,Athlete,Women,SILVER
m18811,China,athens,Taekwondo,Athlete,Women,BRONZE
m18812,China,beijing,Taekwondo,Athlete,Women,BRONZE
m18813,China,beijing,Taekwondo,Athlete,Women,GOLD
m18814,China,london,Taekwondo,Athlete,Women,SILVER
m18815,China,london,Taekwondo,Athlete,Women,BRONZE
m18816,China,london,Taekwondo,Athlete,Women,BRONZE
m18817,China,rio,Taekwondo,Athlete,Men,GOLD
m18818,China,rio,Taekwondo,Athlete,Men,SILVER
m18819,China,sydney,Taekwondo,Athlete,Men,BRONZE
m18820,China,tokyo,Taekwondo,Athlete,Men,BRONZE
m18821,South Korea,athens,Taekwondo,Athlete,Men,GOLD
m18822,South Korea,athens,Taekwondo,Athlete,Men,SILVER
m18823,South Korea,athens,Taekwondo,Athlete,Men,BRONZE
m18824,South Korea,athens,Taekwondo,Athlete,Men,BRONZE
m18825,South Korea,beijing,Taekwondo,Athlete,Women,GOLD
m18826,South Korea,beijing,Taekwondo,Athlete,Women,SILVER
m18827,South Korea,beijing,Taekwondo,Athlete,Women,BRONZE
m18828,South Korea,beijing,Taekwondo,Athlete,Women,BRONZE
m18829,South Korea,london,Taekwondo,Athlete,Men,GOLD
m18830,South Korea,london,Taekwondo,Athlete,Men,SILVER
m18831,South Korea,rio,Taekwondo,Athlete,Men,BRONZE
m18832,South Korea,rio,Taekwondo,Athlete,Men,BRONZE
m18833,South Korea,rio,Taekwondo,Athlete,Men,GOLD
m18834,South Korea,rio,Taekwondo,Athlete,Men,SILVER
m18835,South Korea,rio,Taekwondo,Athlete,Men,BRONZE
m18836,South Korea,sydney,Taekwondo,Athlete,Men,BRONZE
m18837,South Korea,sydney,Taekwondo,Athlete,Women,GOLD
m18838,South Korea,sydney,Taekwondo,Athlete,Women,SILVER
m18839,South Korea,sydney,Taekwondo,Athlete,Women,BRONZE
m18840,South Korea,tokyo,Taekwondo,Athlete,Women,BRONZE
m18841,South Korea,tokyo,Taekwondo,Athlete,Women,GOLD
m18842,South Korea,tokyo,Taekwondo,Athlete,Women,SILVER
m18843,China,tokyo,Taekwondo,Athlete,Women,BRONZE
m18844,China,tokyo,Taekwondo,Athlete,Women,BRONZE
m18845,China,tokyo,Taekwondo,Athlete,Women,GOLD
m18846,China,tokyo,Taekwondo,Athlete,Women,SILVER
m18847,Russia,london,Taekwondo,Athlete,Women,BRONZE
m18848,Russia,london,Taekwondo,Athlete,Men,GOLD
m18849,Russia,rio,Taekwondo,Athlete,Men,SILVER
m18850,Russia,sydney,Taekwondo,Athlete,Men,BRONZE
m18851,Serbia,london,Taekwondo,Athlete,Men,GOLD
m18852,Serbia,rio,Taekwondo,Athlete,Men,SILVER
m18853,Serbia,tokyo,Taekwondo,Athlete,Men,BRONZE
m18854,Serbia,tokyo,Taekwondo,Athlete,Women,GOLD
m18855,Spain,london,Taekwondo,Athlete,Women,SILVER
m18856,Spain,london,Taekwondo,Athlete,Women,BRONZE
m18857,Spain,london,Taekwondo,Athlete,Men,GOLD
m18858,Spain,rio,Taekwondo,Athlete,Men,SILVER
m18859,Spain,rio,Taekwondo,Athlete,Men,BRONZE
m18860,Spain,sydney,Taekwondo,Athlete,Women,GOLD
m18861,Spain,tokyo,Taekwondo,Athlete,Women,SILVER
m18862,Thailand,athens,Taekwondo,Athlete,Women,BRONZE
m18863,Thailand,beijing,Taekwondo,Athlete,Men,GOLD
m18864,Thailand,london,Taekwondo,Athlete,Men,SILVER
m18865,Thailand,rio,Taekwondo,Athlete,Men,BRONZE
m18866,Thailand,rio,Taekwondo,Athlete,Women,GOLD
m18867,Thailand,tokyo,Taekwondo,Athlete,Women,SILVER
m18868,Tunisia,rio,Taekwondo,Athlete,Women,BRONZE
m18869,Tunisia,tokyo,Taekwondo,Athlete,Men,GOLD
m18870,Turkey,athens,Taekwondo,Athlete,Men,SILVER
m18871,Turkey,beijing,Taekwondo,Athlete,Men,BRONZE
m18872,Turkey,beijing,Taekwondo,Athlete,Women,GOLD
m18873,Turkey,london,Taekwondo,Athlete,Women,SILVER
m18874,Turkey,london,Taekwondo,Athlete,Women,BRONZE
m18875,Turkey,rio,Taekwondo,Athlete,Men,GOLD
m18876,Turkey,sydney,Taekwondo,Athlete,Men,SILVER
m18877,Turkey,tokyo,Taekwondo,Athlete,Men,BRONZE
m18878,Turkey,tokyo,Taekwondo,Athlete,Men,GOLD
m18879,United States,paris,Swimming,Athlete,Men,BRONZE
m18880,United States,paris,Swimming,Athlete,Men,GOLD
m18881,United States,paris,Swimming,Athlete,Men,SILVER
m18882,United States,paris,Swimming,Athlete,Men,BRONZE
m18883,United States,paris,Swimming,Athlete,Women,GOLD
m18884,United States,paris,Swimming,Athlete,Women,SILVER
m18885,United States,paris,Swimming,Athlete,Women,BRONZE
m18886,United States,paris,Swimming,GameTeam,Women,GOLD
m18887,United States,paris,Swimming,GameTeam,Women,SILVER
m18888,United States,rio,Swimming,Athlete,Women,BRONZE
m18889,Uzbekistan,tokyo,Taekwondo,Athlete,Women,BRONZE
m18890,Venezuela,athens,Taekwondo,Athlete,Women,GOLD
m18891,Venezuela,beijing,Taekwondo,Athlete,Women,SILVER
m18892,Vietnam,sydney,Taekwondo,Athlete,Women,BRONZE
m18893,Argentina,athens,Tennis,GameTeam,Mixed,GOLD
m18894,Argentina,athens,Tennis,GameTeam,Mixed,GOLD
m18895,Argentina,barcelona,Tennis,GameTeam,Mixed,SILVER
m18896,Argentina,barcelona,Tennis,GameTeam,Mixed,SILVER
m18897,Argentina,london,Tennis,Athlete,Mixed,BRONZE
m18898,Argentina,rio,Tennis,Athlete,Mixed,BRONZE
m18899,Argentina,seoul,Tennis,Athlete,Men,GOLD
m18900,New Zealand,stockholm,Tennis,Athlete,Men,SILVER
m18901,Australia,athens,Tennis,Athlete,Men,BRONZE
m18902,Australia,atlanta,Tennis,GameTeam,Men,GOLD
m18903,Australia,atlanta,Tennis,GameTeam,Men,GOLD
m18904,Australia,barcelona,Tennis,GameTeam,Men,SILVER
m18905,Australia,barcelona,Tennis,GameTeam,Men,SILVER
m18906,Australia,seoul,Tennis,GameTeam,Men,BRONZE
m18907,Australia,seoul,Tennis,GameTeam,Men,BRONZE
m18908,Australia,sydney,Tennis,GameTeam,Women,SILVER
m18909,Australia,sydney,Tennis,GameTeam,Women,GOLD
m18910,Australia,tokyo,Tennis,GameTeam,Women,BRONZE
m18911,Australia,tokyo,Tennis,GameTeam,Women,GOLD
m18912,Austria,stockholm,Tennis,GameTeam,Women,GOLD
m18913,Austria,stockholm,Tennis,GameTeam,Women,SILVER
m18914,Belarus,london,Tennis,GameTeam,Women,SILVER
m18915,Belarus,london,Tennis,GameTeam,Women,BRONZE
m18916,Belarus,london,Tennis,Athlete,Women,BRONZE
m18917,Belgium,athens,Tennis,Athlete,Women,GOLD
m18918,Belgium,sydney,Tennis,GameTeam,Women,SILVER
m18919,Belgium,sydney,Tennis,GameTeam,Women,BRONZE
m18920,Czech Republic,paris,Tennis,Athlete,Men,GOLD
m18921,Brazil,tokyo,Tennis,GameTeam,Men,GOLD
m18922,Brazil,tokyo,Tennis,GameTeam,Men,SILVER
m18923,Bulgaria,seoul,Tennis,Athlete,Men,SILVER
m18924,Canada,sydney,Tennis,GameTeam,Men,BRONZE
m18925,Canada,sydney,Tennis,GameTeam,Men,BRONZE
m18926,Chile,athens,Tennis,Athlete,Men,GOLD
m18927,Chile,athens,Tennis,GameTeam,Men,SILVER
m18928,Chile,athens,Tennis,Athlete,Men,BRONZE
m18929,Chile,athens,Tennis,GameTeam,Women,GOLD
m18930,Chile,beijing,Tennis,Athlete,Women,GOLD
m18931,Croatia,athens,Tennis,GameTeam,Women,SILVER
m18932,Croatia,athens,Tennis,GameTeam,Women,SILVER
m18933,Croatia,barcelona,Tennis,Athlete,Women,BRONZE
m18934,Croatia,barcelona,Tennis,GameTeam,Women,BRONZE
m18935,Croatia,barcelona,Tennis,GameTeam,Mixed,GOLD
m18936,Croatia,tokyo,Tennis,GameTeam,Mixed,GOLD
m18937,Croatia,tokyo,Tennis,GameTeam,Mixed,SILVER
m18938,Croatia,tokyo,Tennis,GameTeam,Mixed,SILVER
m18939,Croatia,tokyo,Tennis,GameTeam,Mixed,BRONZE
m18940,Czech Republic,atlanta,Tennis,GameTeam,Mixed,BRONZE
m18941,Czech Republic,atlanta,Tennis,GameTeam,Mixed,GOLD
m18942,Czech Republic,atlanta,Tennis,Athlete,Mixed,GOLD
m18943,Czech Republic,london,Tennis,GameTeam,Mixed,SILVER
m18944,Czech Republic,london,Tennis,GameTeam,Mixed,SILVER
m18945,Czech Republic,rio,Tennis,GameTeam,Mixed,BRONZE
m18946,Czech Republic,rio,Tennis,GameTeam,Mixed,BRONZE
m18947,Czech Republic,rio,Tennis,GameTeam,Women,GOLD
m18948,Czech Republic,rio,Tennis,Athlete,Women,SILVER
m18949,Czech Republic,rio,Tennis,GameTeam,Women,BRONZE
m18950,Czech Republic,tokyo,Tennis,GameTeam,Men,GOLD
m18951,Czech Republic,tokyo,Tennis,GameTeam,Men,SILVER
m18952,Czech Republic,tokyo,Tennis,Athlete,Men,BRONZE
m18953,Slovakia,antwerp,Tennis,GameTeam,Women,GOLD
m18954,Slovakia,antwerp,Tennis,GameTeam,Women,GOLD
m18955,Slovakia,seoul,Tennis,GameTeam,Women,SILVER
m18956,Slovakia,seoul,Tennis,GameTeam,Women,SILVER
m18957,Slovakia,seoul,Tennis,GameTeam,Women,BRONZE
m18958,Slovakia,seoul,Tennis,GameTeam,Women,BRONZE
m18959,Slovakia,seoul,Tennis,Athlete,Men,GOLD
m18960,Denmark,stockholm,Tennis,Athlete,Men,GOLD
m18961,Germany,seoul,Tennis,GameTeam,Men,SILVER
m18962,Germany,seoul,Tennis,GameTeam,Men,SILVER
m18963,Germany,seoul,Tennis,Athlete,Men,BRONZE
m18964,France,antwerp,Tennis,GameTeam,Men,BRONZE
m18965,France,antwerp,Tennis,GameTeam,Men,GOLD
m18966,France,antwerp,Tennis,GameTeam,Men,GOLD
m18967,France,antwerp,Tennis,GameTeam,Men,SILVER
m18968,France,antwerp,Tennis,GameTeam,Men,SILVER
m18969,France,antwerp,Tennis,Athlete,Men,BRONZE
m18970,France,antwerp,Tennis,GameTeam,Men,BRONZE
m18971,France,athens,Tennis,Athlete,Women,GOLD
m18972,France,london,Tennis,GameTeam,Women,SILVER
m18973,France,london,Tennis,GameTeam,Women,BRONZE
m18974,France,london,Tennis,GameTeam,Men,GOLD
m18975,France,london,Tennis,GameTeam,Men,SILVER
